at,score,content
2019-03-02 14:31:42,5,サンフランシスコで使いました、便利で助かります！
2019-02-28 17:45:24,5,helpful! kind man
2019-02-27 14:20:54,1,危険な架空請求アプリです。突然登録したメールアドレスに身に覚えのない外国での利用分の請求が来て、翌月のクレジット請求にしっかり金額が。運営に訴えるも反応は悪いしメールでしかやり取りできないし、英語のメールで何を説明しているのかわからない。 最悪な運営サイトです。 二度と利用しません。
2019-02-25 15:33:45,1,uber eatsのアプリもそうだけどなぜ電話番号の入力でフリーズするんだ？
2019-02-24 14:38:55,3,海外旅行で使用しようと考えていましたが結局使用せず。ただ、行き先までの料金、時間の判断材料として活躍してくれました。登録時の電話番号入力時のエラーの多さや、見積もってるだけの時に「配車完了」と表示され物凄く焦りました。なので－2。
2019-02-24 06:02:26,1,登録画面の途中で、何回もストールして登録出来ません。また、途中まで進んでも一向にコードが送られてきません。残念なアプリ
2019-02-23 16:43:32,1,配車指定時刻の30分前に来られた挙句、その間の待ち時間を取られました。ドライバーに配車時間を伝えているのでしょうか、がっかりです。
2019-02-23 01:21:55,1,子供用のチャイルドシートがないことで乗車できませんでした。最初に確認してほしい。また、その場合のキャンセル料はなしにするべき。
2019-02-21 14:27:34,5,振り込め詐欺グループ2440水野たかひろ緊急逮捕しました
2019-02-21 04:02:57,1,無料キャンペーンを適用してもらおうと、タクシー乗車時に運転手に適用方法を尋ねると、運転手が全く把握しておらず、「Uberに登録されていたら、自動的に適用されます」とのこと。そのまま乗車したら、無料キャンペーンが適用されなかった。サポートセンターにチャットで事情を説明し、無料にしてくれるよう依頼したが、「キャンペーンコードを降車までに入力されなかったので、適用できません」とのこと。「運転手の説明ミスなのに、おかしいではないか。納得できない」と何度送信しても、「ルールですから」で、らち空かず。3日間で10通位苦情を言い続けて、やっと「今回に限り適用します」との、上から目線の回答。お前ら何様？誰が、二度と利用するか❗ボケ❗
2019-02-16 06:12:00,1,最初の電話番号入力でフリーズする！ゴミ！！
2019-02-15 02:43:33,5,A very kind and skilled driver. His car is super clean and well maintained. First class experience !
2019-02-13 01:53:07,1,電話番号の入力で画面がフリーズして先に進めない・・・
2019-02-11 19:20:33,5,bien
2019-02-11 08:44:03,5,mj2d99 2000円分のクーポンです
2019-02-09 21:30:00,1,うちの近所ではほとんど見かけず配車成功率ゼロ。たまに一台だけフラフラ近くを走っているのを見つけて、今だ！！とリクエストを試みるも全く応答が無い。。どうやら大阪でも中心部まで行かないとダメみたい
2019-02-08 15:41:17,1,お支払い方法選べないので使えないアプリ
2019-02-05 03:32:08,4,マンションの仕事に着いたから
2019-02-03 23:33:37,1,日本のUberは高いだけ。送迎料に初乗り料送迎ルートを間違えてウロウロしたあげく乗車時点で900円。普段1300円で行く駅まで2300円、日本では二度と利用しない。海外では便利ですが、日本ならDIDIのが断然オススメです。
2019-02-03 05:20:53,1,はじめてなのに、プロモーションコードが登録できません。 なので、使えません。
2019-01-29 13:42:27,1,ロサンゼルスで初使用しました。当方日常会話程度しか英語は出来ませんが、目的地と料金が明確、またドライバーと話さなくて良いという点で使用。結果、ドライバーは目的地付近で迷子になりまた散々迷ったあげく、出発地点にトンボ帰り。運営に返金対応を求めるも『請求金額は妥当と判断する為』返金不可との返信。…ありえない。車から一歩も出ず、知らない外人とのドライブでお金を払わなければならないなんて。時間もお金も返ってこず、まぁ無事に生きて帰ってきた事を納得するしかない始末。外国で使用する場合『いざというときに会話できる』レベルではないとお薦めできません。迷子になったのもわざとかもしれませんしね。運営からは今後の発展の為の意見として取り入れるとも、連絡がきましたが、このくらい想定の範囲内だろうと思います。しかもグーグルのナビ使って迷子て。意味わからん。 これから旅行される方、本当にお気をつけ下さいね。
2019-01-27 01:41:42,2,予約が出来ないから直前に配車頼んだのに「みつかりません」って出ました。結局タクシー会社にお願いしました。予約が出来れば良いのに。
2019-01-17 12:29:01,3,アジアから撤退したのが残念すぎてつらい😥😢😢😢😢😢😢　復活を熱く望みます！！！
2019-01-13 14:09:01,1,LVCCでのCES期間中、CES運営者が指定する乗車場所に出発地を設定しても、非常に遠い別の指定乗降場所にスタート位置ピンを移動されて修正できず、乗車出来ないのに2回キャンセル料金を取られた。
2019-01-08 14:05:09,5,ハワイで使用。 速い、安い、快適
2019-01-01 09:15:53,5,フィリピンで大変お世話になったアプリです。今は、東南アジアで使えませんが日本でも使える様になったので、また活用させてもらいます！！
2018-12-30 07:14:55,4,必要な時にものの数秒で配車を依頼できるため、大変使いやすいアプリだと思います。ただ、到着時間という表記のため、目的地への到着時間だと勘違いして配車をためらったことがありました。到着時間という表記を乗車時間に変えて欲しいと思いました。
2018-12-29 08:48:24,1,四国エリア撃沈
2018-12-27 12:10:58,1,ぼったくりアプリです。 プロモーションコードという名の割引か有りますが、初回3000円割引を使って移動したところ別の割引金額が少ないプロモーションコードが勝手に適応され無料で乗れるところなのに支払いが発生しました。この事をサポートに問い合わせたところ複数あるプロモーションコードを選択して利用することはできないと言われ、次の乗車で利用しようとしたところ初回ではないので3000円割り引きはもう使いませんとか言われました。 皆さんもプロモーションコードを利用して安く利用する場合は詐欺のようなこの手口にご注意ください！ また、到着予定時刻や利用中の道案内も全く使い物にならなく、道を知らない人が利用するとかなり大回りの道を使われて余分な支払いをしないといけなくなります。
2018-12-24 08:09:48,5,1qr6lp ￥1500分クーポンです。 すぐに来てくれたので、病気で急いでいたためとても助かりました。
2018-12-21 15:33:17,4,「」
2018-12-21 12:59:26,5,便利！海外旅行ではこれで間違いなし♪
2018-12-21 08:57:45,1,サービスはよいがアプリの作り込みが甘い。画面遷移ができないことがよくある。支払い画面はほぼ出せない。
2018-12-16 10:36:53,4,good!
2018-12-14 18:03:07,5,忘年会シーズンで空車が全く走っていない寒空の下、3分で到着。乗ったら行き先説明もいらないし財布も出さなくていい。本当に有難いアプリ。
2018-12-12 13:40:12,5,qrx97 初回限定、国内で使える1500円のクーポンです。場所によるかもしれないけど黒塗りのアルファード、ヴェルファイア等高級ミニバンが来ることが多いような。車内も広いので同行者が居ると喜ばれます。
2018-12-08 12:15:46,5,b0pwko 1500円クーポンご使用下さい。
2018-12-07 08:30:29,5,外土地勘の無い国人でも簡単安全に使えます
2018-12-07 02:32:41,2,対応エリアではなかった
2018-12-06 09:27:38,5,1500円の初回プロモーションは最高ですね。よろしければどうぞ！lowagx
2018-11-29 13:54:42,1,Saiaku
2018-11-13 00:40:10,1,嘘つきアプリ。アプリを開くと周囲にたくさん車があるように見せる上値段も安い。いざ乗る段になると一瞬にして周囲の車が消え失せ値段も上がる。
2018-11-12 09:04:57,1,予約しましたが、当日指定した場所に現れず利用できなかったばかりか、キャンセル料までとられました。アプリでキャンセル料の再調査を依頼しましたが、その後何の音沙汰もありません。２度と利用しないと思います。
2018-11-10 05:47:08,1,"This app didn't work, and the driver canceled the ride before arriving, but I couldn't know that. And then I was charged the cancel fee!"
2018-10-31 23:13:47,5,もっとライドシェアが日本に普及するといいなと思います。ちょっと1〜2キロ走るだけで1000円、2000円取られるのは嫌ですし、競争原理が働くのはありがたいです。ただし、このアプリとしての価値は電子ゴミです。今後に期待。
2018-10-27 00:40:16,1,全然行きたいところが対応してなく、使えない！
2018-10-20 06:47:42,5,役にたちました
2018-10-12 07:27:36,2,配車されてから到着するまでの時間が5分なのに20分待つこととか。
2018-10-11 17:09:56,1,サービス提供エリアが少なくて使いにくい
2018-10-03 19:01:52,2,空港までの移動にXLを利用しようと思い、ハワイでアプリをダウンロードして、初回利用＄15の割引にあやかろうとプロモーションコードを入力したら、＄5オフのクーポン… だったら、プロのチャーリーズタクシーの定額たのむわ。
2018-10-02 01:51:16,5,時々、行く先の住所が間違う事がある
2018-09-21 04:47:32,3,ウクライナで使用しました　公共のバス、地下鉄も安いですがそれに伴いUberの料金も安かったです　深い地下にもぐる地下鉄よりホテルから直接行けるのは楽でした　ただ喫煙者のドライバーが多かったです
2018-09-12 17:41:19,5,まだまだたくさん知らないけど教えてください。
2018-09-12 01:43:39,1,登録しようにもSMSが届かない
2018-09-10 07:45:27,1,東京ならcrew(アプリ)の方が便利で、安く、丁寧で、いい車が揃っている。　 アジアの国々からは撤退している。　 トラブルがあっても問い合わせができず、勝手にキャンセルして、キャンセル料を騙しとられる(返金対応もしない)。　 アプリがポンコツで、メニューバーを押して閉じた後に再びメニューバーを押すなど、度々フリーズする。
2018-09-01 01:59:38,3,操作が簡単で便利です。海外でタクシーを呼ぶのが難しい時にも使おうと思います。 クーポンどうぞ使ってください66i93b
2018-08-20 00:07:12,5,LAで何度も利用してますが大きなトラブルは一切ありません。色んなドライバーさんと会話出来るのも楽しみのひとつです。
2018-08-19 11:05:41,5,ハワイで英語がうまく話せなくても、安心してタクシーにのれます♪目的地をちゃんとつたえられてる安心感でほっとします♪よければクーポン使ってください♪w8a4ic
2018-08-14 23:47:12,1,"I have experienced many system problems, fares more than my ride were 
charged, no receipts can be provided, but what worse is their terrible 
customrs support. I was happy to use other share ride services."
2018-08-12 23:50:52,4,"渡した筈のチップが反映されない事がある。 
本日、乗車後でキャンセルしてくれと言われ、全く進まずに$7取られました。また、配車後電話でキャンセルしてくれと言われキャンセル量が発生しました。"
2018-08-08 23:07:49,4,クーポンどうぞ n97cqw
2018-08-03 22:27:42,4,b7xzkv 割引のクーポンです！ 良かったらどうぞ。
2018-07-28 01:58:53,3,ドライバーからの連絡が現地の言葉だから自動翻訳してくれたら良いかと思う
2018-07-22 02:59:39,4,2年前ぐらいから利用していますが、最初の頃は便利で安心していたのですが最近になって不満が出てきました。日本人だからだと思うのですが『チップ分かるか？』と言いチップを強要されたり、乗車人数を勝手に増やされて割増料金を請求されたり…恐らく日本人だと言う事で不当な事を言ってきているのではないか？と思えますが、基本は良い人が多く、タクシーを利用するよりはマシか？と思っています。 サポートセンターは日本語が通じないので、話が噛み合わなかったりします。
2018-07-09 09:43:44,5,ハワイで今日初めて使いました。ドルでプロモーションゴートほしい方リスト、93lo8aお使いください。
2018-07-08 15:56:56,2,"忘れ物してないのに、忘れ物して届けました。ってプラス15ドルの請求が来ました。 問い合わせで説明したら15ドル戻ってきましたが。 
違反しまくりの変なドライバーに当たったあげくにコレだったので、やっぱり乗るときはドキドキしますね。"
2018-07-06 10:16:09,5,今から利用して答えます
2018-06-14 16:46:37,4,une3fmでクーポンゲット。海外の車社会では必須アプリです。
2018-06-10 10:25:15,5,精算なしで便利。あとタクシーのグレードが良いので嬉しいです。
2018-06-08 02:16:48,1,登録したのにサインインできなく、使えない。 何度もサインインしても新しいバージョンに更新してというが、更新もできない。 ストレスです。
2018-06-03 08:19:28,1,配車決定してピックアップ場所に来ないドライバーの責任に対して利用者が5分経過でキャンセル料を支払う糞みたいなアプリ
2018-05-16 09:44:34,2,アンインストールしたのにuberコードが何度も送信されてくる。 バグ？誰かが悪用してる？わからない
2018-05-13 12:41:23,4,なんか久々に使おうと思いアプリを開いたら使えませんでした解決してください
2018-05-11 03:45:30,4,金額の目安がわかり、支払いも簡単なのでオススメです。 5txx95 1500円の無料乗車が可能です、よかったらどうぞ。
2018-05-08 05:38:15,3,"Google Play Services are 
updatingの表示で地図が出なくなりました。GooglePlayServiceのアップデートを削除して再度アップデートしたら直りましたがまたスグ同じ状態。解決してください。"
2018-05-07 08:00:29,5,fti5aa 宜しくお願い致します‼️値段交渉しなくてよくて便利でしたfti5aa
2018-04-28 02:27:24,5,バリ島で使用しましたが、ぼったくられる心配もなく、かなり快適でした。vi5pmpを入力すると、初回時に1500円引きでお試し乗車ができます。
2018-04-21 21:04:34,5,非常に使いやすかったです。 3ndzn9で1500円の割引もらえます。私も割引で初乗りしました！
2018-04-19 07:49:07,5,タクシーの捕まりにくい場所にも、気軽に行けるので、行動範囲ぎ広がった。
2018-04-17 04:22:44,1,worst
2018-04-03 02:22:15,3,GET！1500円の乗車券  2jfwsm
2018-03-27 11:31:02,1,"When multiple destinations are chosen, become ""Google maps"" and do not look for a taxi!!!!"
2018-03-26 02:22:10,5,285zlm  ↑こちらを入力すると1500円割引クーポンがもらえますよ♪ 気になるのであれば、クーポンを使って試しに乗ってみるのも有りかと思います！
2018-03-23 06:53:02,5,海外でタクシーを使って現地人の料金で利用するのは相当な交渉力がないと無理だが、uberを使えば交渉力関係なしに、誰でも同じ料金で利用できる。
2018-03-21 14:34:39,5,2eazv9で1500円ほどもらえます
2018-03-18 10:27:22,5,使いやすい！
2018-03-12 02:49:32,1,インストールして最初の電話番号の認証で毎回、番号入力途中でフリーズ。。。再インストールしてもダメ。話にならない。
2018-03-04 04:54:36,4,23時過ぎにプラハの空港から頼んだら、なんと５分で到着して、早すぎて逆に待ち合わせ場所を探して行く前に着いていたので間に合わずキャンセル扱いされた。 もう一度頼んでも５分で到着。 予定よりちょっと高くなってたけど、空港からの深夜料金がプラスとかかなぁと思ってあきらめた。 言葉を交わさなくてもいいし、事前に料金が解るしで、見知らぬ土地に行ったときはとても安心で助かります。 今後も海外旅行で使うでしょう。
2018-03-02 17:36:58,5,海外ですごく助かるアプリなんですが、日本にも来ないかな〜って思いますね。 仕事として誰でも出来るしタクシーよりは大分安いですので客として使いやすい。 他の人ともコミュニケーションも取れるようになるので何卒便利かと！
2018-02-28 03:18:09,4,ロスで使用。とても助かりました。
2018-02-27 04:12:09,5,フィリピンにて使用。タクシーみたいにぼったくりがなくて便利でとてもよかった
2018-02-19 13:22:22,1,アプリが動かないです
2018-02-18 06:34:14,1,アプリの使い方が分からないドライバーに使わせておいて、キャンセル料金を乗客に請求するのは納得いかない。原因を明確にして、問題のあるドライバーを選ばなくて済む仕組みをつくって欲しい。
2018-02-16 22:19:55,1,使いにくい！
2018-02-08 04:04:46,1,バンコクから空港まで利用しようと思いダウンロードしました。スワンナプーム空港まで定額350バーツとなってますが午前5時過ぎですと最低でも565バーツの車しか出ません。混んでるとの事ですけどドライバーが吊り上げてるのかどうかわかりませんが今回は使うのをやめて列車で移動しました。必ずしも定額の車が出るとは限らないのでその辺りを了承の上利用してみて下さい。今回はこういう理由なので評価は星一つとしておきます。
2018-02-03 08:33:18,1,役に立たないしギフトは使えないしゴミ以外の何者でもないし通信料返していただきたい 素直に無駄でした
2018-01-24 19:21:50,5,超便利。すぐタクシーが来てくれるのと、行き先言わなくて良いから楽。あと、アプリ上でルートも見られるから、間違った場所に連れてかれて無いかという心配も無いです。
2018-01-14 09:14:08,3,何度もアプリが落ちて、運転手さんにも迷惑かかっちゃってます、、
2017-12-14 09:50:25,5,Very nice!
2017-12-13 15:38:45,1,旅行時に海外で使ったところエラーが出てしまい配車が出来なかった。ヘルプの応答は10分〜1時間と早く丁寧で良かったが、日本語で送ったにもかかわらず英語で返ってきたので英語ができない場合厳しいのではないかと感じた。ヘルプのアドバイス通りアンインストール等をしてみたが解決できず、結局Grabを利用した。
2017-12-10 14:45:12,1,the driver came to different place then the booking was cancelled and the cancellation fee was charged :( フィリピン旅行で利用しました。突然少し離れた場所に停車位置を変えられ、wifi環境の切れた場所で右往左往しながらやっと見つけて乗り込んだら「時間たちすぎてキャンセル。降りて」と言われました。 再びwifi環境に戻り(怒りは収まりませんでしたが)改めて予約をとろうとしたら「次回キャンセル料をあわせて払ってください」の表示が。腹が立ったのでUberに頼らずメータータクシー見つけて1/3くらいの価格で到着できました。おそらくもう利用しません。
2017-12-06 08:39:45,1,サービスが悪いです!
2017-12-03 09:07:13,1,ubereatsのみ利用だったがタクシー乗ってみよう思ったが、ログインできない。ヘルプもログインしないと使えないので、相談してどうにかする事もできない。
2017-11-26 09:17:45,1,"ログインできない。 ""connect with social""でログインしようとするが(メールアドレスとパスワードだけでログインできない)、次の画面で電話番号を入力しているのにSMSが届かなくて認証できない。 デグレしているように見える。 モデル番号 : WAS-LX2J Android version : 7.0  Cannot login. I have account already, and tried login some times. But it was not going well. it seems degrade. model number : WAS-LX2J Android version : 7.0"
2017-11-23 01:59:13,2,The application always took faraway drivers. This always made my trip delayed.
2017-11-15 05:58:57,4,Uberのナビが悪過ぎて運転手のナビゲーションを劣悪に思うレベル
2017-11-15 05:21:04,5,bapnit
2017-11-15 03:49:37,1,起動しない
2017-11-14 01:45:53,2,キャンセル料金の請求書がきました。 ずっと待っていても来なかったのは、ドライバーの方です。 同時に配車した他のメンバーの車はとっくに来て出発したのに、このドライバーは近くの道路を行ったり来たり、うろうろするばかりで、近くに来ては通りすぎたりを繰り返してました。 そのせいで、こちらは他の交通手段に急遽切り替える等あわてました！ 運営さん、我々が待っていた場所と、車の軌跡を確認すればわかるでしょう？ キャンセル料金を払わないと言っているのではありません。 しかし、こうしたドライバーに旅先で出くわした場合、このアプリを信じて利用したユーザーだけがリスクを負うのは納得出来ません！
2017-11-10 11:01:03,5,u5j6e234ue  早いもの勝ちでどうぞ。
2017-10-25 15:46:31,5,安全運転で安心して乗車出来る。
2017-10-22 10:57:38,5,使いやすいです！
2017-10-20 01:08:38,1,all in Japanese! can't use it in Las Vdgas!
2017-10-07 15:42:58,4,海外行く際にダウンロードしました。 1zuxxl 初回1500円まで無料になります。
2017-10-04 06:57:38,1,Ye kia ha saari cars wagano R ha or koi ni ha
2017-09-26 14:10:29,4,台数少なめでも質は良し。上記コード入力で1500円分の無料乗車getできます。試しに使ってみて下さい。
2017-09-25 09:58:45,2,ルート設定が遠回りで、値段も普通のタクシーより高いので良くない。
2017-09-24 10:53:45,5,タイでの移動には欠かせません（普通のタクシーだと未だに空港行くのに600バーツ掛かったりします…）下のクーポンで3回まで50バーツ割引になります。良かったら使ってください(^_^)ﾉ。pvk9ri
2017-09-21 10:24:15,4,moabxy 台北ではだいぶお世話になりました
2017-09-11 21:26:57,3,とても便利です
2017-09-07 01:52:14,4,khq91wtfue よければどうぞ
2017-09-02 21:16:43,1,I have a fraud of fee.It different the display fee of uber app and charge of my card from uber.
2017-08-29 21:26:37,1,バージョンアップしてくれと出るが更新できずアンインストールして入れ直しても駄目でした
2017-08-25 01:57:44,5,台北で凄く便利でした 白タクっぽい車が迎えに来ます
2017-08-14 15:39:49,3,待ち合わせがうまくいきスムーズに乗れるととても良い。 こちらが解りやすいところで待っていても 車が来ずお互い見つけられないとキャンセルされてそのくせキャンセル料を請求される。 到着時間を見て依頼しても全然来ず到着時間がどんどん延びていくので遅すぎるとキャンセルしてもキャンセル料を請求される。 これは納得いかない。 ドライバー情報に車種とナンバーだけでなく車の色もあると見つけやすくて助かる。 無事に乗れた分に関しては、車はきれいだし運転もドライバーも基本的にはジェントル。 現在地の地図やルートが狂いがちなのでアプリの精度があがりもっと安心して使えるととてもありがたい。
2017-08-13 01:27:14,5,よいかも
2017-08-11 00:38:16,4,重いので、バッテリー消費が激しい。でも、ここでは便利に使ってます。
2017-08-10 22:18:52,5,先週、ハワイで使ってみました。２～３分後直ぐに来てくれ大変助かりました。旅行中の時間が有効に使えますので、ここっという時に使いましょう。
2017-08-07 14:41:05,1,海外旅行は良いかもしれないが、日本国内では台数が少なすぎる。 また、初心者に向けた操作説明が少なすぎる。インストール直後の動作不良も多数。国内では全く使えないと感じました。
2017-08-02 09:10:05,4,電話番号をIP電話に変更できれば、ドライバーからの着信にチャージされずに済むのですが、電話番号の変更にSMS認証が必要なので無理っぽい（2年ほど前は出来たはず）。
2017-08-02 01:49:12,5,アメリカの移動でダウンロードしました！とても便利です！  私もクーポン利用で安く移動できました！ qm8gda ←これ入力して頂けたら移動の足しになると思ういますのでぜひ使って下さいまして！
2017-07-31 00:11:34,5,Yang mau Gratis naik 3 kali bisa pake kode ini = yzvakag6ue
2017-07-27 05:06:38,5,vub963 ⇐★無料クーポン★です。タクシーよりもゴージャスな車が気軽に使えます。値段が明瞭なのもGood。日本ではまだマイナーだけどこれから流行るかも。
2017-07-23 22:17:22,5,★4f4tt9★←この無料コードを入力してタクシーに乗ってみましょう(^^)2000円分の区間を走ってくれますよ♪日本ではまだ知られてないみたいなのでこっそり使いましょう😉無料コードは★４ｆ４ｔｔ９★です♪ ぜひ使ってください😻
2017-07-22 14:15:15,5,ruuozで割引可能です！
2017-07-20 14:49:45,3,hcynh9割引クーポンgetできますよ！まだ使用してないけど、飲み会帰りなどに便利かな。
2017-07-17 07:40:34,2,IP電話などSMSが使えないと登録もログインも出来ない。
2017-07-16 02:34:13,5,東京、オーランド（アメリカ）で使用しました。海外旅行にいく方、絶対オススメです。チップ込みの料金見積ができるので、トラブルになりませんし、ドライバーは紳士な方が多い印象です（行き先もスマホで指定できるので現地の言葉に不安があっても問題ないです）もちろん、国内でも使用できます。高級車のハイヤーが迎えにきてくれます。(二種免許の正規ハイヤー業者)下記の1500円無料クーポン使ってみてください（確実にもらえます。2000～5000円と表示するレビュアーがいるので気をつけてください）→gahbgntmue
2017-07-09 03:32:33,4,wf8vednnue 割引クーポンゲット出来ます。まだ国内での恩恵はでかくないかもしれませんが一度割引使って乗ってみて欲しい。日本は規制大国だからユーザーで変えて行きましょう！
2017-07-07 04:19:39,1,サービス体系・料金体系がわかりにくい。割引クーポンは適用されないし、見積り料金より大幅に高い料金を請求されるしでさんざんでした。 タクシーの1.5〜2倍くらいの料金がかかりますし、東京で使うメリットはないと思います。
2017-06-30 22:59:02,1,既存アカウントでログインできないような意味不明なアプリケーション。メールアドレス入れると「既に登録されています」と出て進まない。
2017-06-19 03:00:40,3,59gh6 クーポンもらってタダでタクシー乗ろう！あなたもハッピー私もハッピー
2017-06-15 09:08:09,1,登録時の同じ010から出会い系のショートメール来たよ。 番号漏れてるし、信用ならん。終わってる。  殆どアプリなんか取らないから、ここで断定でいいでしょう。
2017-06-05 01:03:59,5,メキシコで2回利用しました。便利です。安全です。絶対おすすめです。空港にも来てくれます。
2017-05-25 01:10:44,2,NYで使用。cabより高い。呼べばすぐ来るのは良いけど、見積り料金の幅が$30ほどあるのでは見積りの意味がない。また、乗車して次の日に、登録してあるクレカから新たな料金が請求されることがあるのは何故？全く見積りの意味を成してない。よって、マンハッタンではイエローキャブを拾った方が安いし早いよ。
2017-05-19 23:20:35,5,ykeerbktueクーポンコードでお得に始めましょう〜！
2017-05-16 00:16:37,1,割引クーポンが使えない Uberのシステムもアプリで簡単に配車を依頼でき、周辺のUberの状態や乗ってからの自分の経路や状態が分かるのもとても便利。だけどアプリの使い勝手は最悪。細かいところで思うようにならない。  旅行出発前に登録したら1500円の割引クーポンが貰えた。けどNYで、JFKからホテルまで、また現地でUberに乗ったけどクーポンの割引は無かった。  次にLAへ行く事になり、米国のSIMを契約したのでUberアカウントの電話番号を米国のものに変更しようとしたらできない。 仕方なく米国の電話番号で新しいアカウントを作ったらまた1500円のクーポンが貰えた。しかし前回と同様LAでは使えなかった。  私は大阪なのでUberは走っていない。NYへ行く前に貰えたクーポンは3ヶ月の期限が過ぎて使えないまま消えてしまった。いったいどうしたらクーポンを使える？  次に待ち合わせ場所の指定について、小さなホテルの場合、ホテル名を入れてオーダーを確定すると勝手に住所（ブールバード・ストリート名）に置き換わってしまう。これではホテルの玄関ではなく交差点で待たないといけない。ホテル名はそのまま残り、住所を追加するだけにして欲しい。  Uberアプリを起動しているとバッテリーを大量に消費する。何とかもう少し省電力にならないものか。Uberの使い始めの頃モバイルバッテリーを持っていなくてバッテリー残量にハラハラした。
2017-05-11 04:55:12,2,18分で来るというので迎車を依頼しましたが、到着予定時刻がどんどん延び、結局到着したのは依頼から50分後でした。 また、依頼時には見積りが850～1050円ということでしたが、請求されたのは1350円でした。
2017-04-27 04:59:49,5,I like it ! (^^♪
2017-04-24 11:59:48,5,ベトナムで使える割引クーポン番号ですbvtmty
2017-04-18 22:47:10,5,サンフランシスコで使いました。安くて良かったです
2017-04-12 08:27:02,5,クーポンです  gqeysb43ue  時間通りに来てくれて便利でした。飲んだ帰りなどによく利用します。
2017-04-10 13:13:58,1,東京で2回呼んでみましたが、2回とも「ドライバーがやむを得ずキャンセルしました」となり、サポートに理由を聞いたところ2ドライバーとも急にアプリが操作出来なくなったためキャンセルしたとのこと。 乗車できれば満足度は高そうですが、近場にドライバーが居ないとマッチングしても突然キャンセルされるかもしれません。 アプリ操作が出来ないのに、キャンセル操作は可能なのですね。
2017-04-09 16:00:48,4,概ね便利。しかし、ドアのロックが外れなくなったと修理代請求された@クワラルンプール　サポートに問い合わせたらプラットフォーム外のことで返金できない、払わずに立ち去ることを強く推奨しますだと。細かい規定が曖昧なのが少し心配。
2017-04-08 09:28:58,3,Ovufqi お使い下さい
2017-04-07 01:53:55,4,ez
2017-04-06 09:16:10,5,ホノルルで使用しました。事前にある程度の料金が分かるのと、行き先を告げずに済むので英語ができなくても大丈夫です。 ドライバーの質も高いです。 w73eqha6ueで15ドル分利用できますよ！
2017-04-03 14:33:32,4,無料乗車券1500円ゲットできる 9q27ntghue
2017-04-01 20:08:41,2,Helicopter? NO THANKS
2017-04-01 13:00:54,1,時間を効率的に使いたいから時間指定したのに20分も遅れるし、他のTAXIはどんどん着いて待ってるし使う意味なし。
2017-04-01 12:57:41,5,日曜早朝にSFOに行くのに使いました。助かりました❗
2017-03-28 09:52:07,5,使い方がまだよくわからない
2017-03-27 07:13:04,5,クーポンです tvupufcdue
2017-03-24 23:17:18,1,サインインが無い
2017-03-23 10:58:33,1,そもそもGPSを使った配車で 最寄りのドライバーをアプリが検索するシステムなのに ドライバーが電話をしてきたと思ったら キャンセルします‼ と言ってガチャ切りをするレベル(笑)。ありがとう もっと社員教育をするべき。
2017-03-22 10:06:22,5,クーポンm4g14bxvue
2017-03-18 15:42:44,5,コード入力で5000円もらえます！自動での決済なので、1500えんぶんのったら、ただ、3000円のったら1000円ですクレジットカードでの決済なので楽です。私のコードは最新なので5000ー7000円など変動してもそのときの一番いい金額がチャージされます！！
2017-03-06 12:27:54,4,初めて使って最高
2017-03-01 23:56:32,4,乗車位置をピンポインで正確に指定できることは素晴らしい。（Grabは、アプリの問題で乗車位置を指定しても、実行すると位置が飛ぶ） 複数行き先が指定できれば尚良し。
2017-02-17 04:49:49,1,久しぶりに使おうと思ってアプリを開いたら乗車依頼に関する機能が一切使えなくなっていた。地図と過去の乗車記録しか見れない。アップロードしても変わらず。 また、友達にウーバーを紹介して、私のコードを入力してもらったにも関わらず、その友達が初めて乗った際に正規の値段で引き落としされた。(初めてウーバーをダウンロードした人は最初の乗車がいくらか割引になるはずなのにならなかった。その友達はウーバーのダウンロードは初めて。)
2017-02-12 14:47:46,5,r90ssx これだと2000円つきます
2017-01-29 10:38:45,5,料金、ドライバーが分かり異国で安心。
2017-01-25 01:09:09,5,無料乗車クーポンどうぞ！ wmwj1zs5ue とっても便利です
2017-01-23 10:34:37,5,便利！
2017-01-19 15:07:38,4,便利！  クーポン  yigd1
2017-01-19 11:35:07,4,便利！後はピーク時料金の時だけ！ クーポン　→　69r6r
2017-01-19 04:45:01,5,とても便利でした。クーポンも使えたので安く移動出来ます→   t2kj2vcvue
2017-01-18 16:31:34,2,田舎だと配車ができない。もうちょっと営業をがんばってほしい
2017-01-17 01:16:44,5,初回インスト時に dipnk を入力していただけると‥国内初回無料(2000円引き)ですのでご利用下さい！
2017-01-15 13:25:11,5,結構使えます。Ub570←これ使って下さいね～
2017-01-07 23:55:48,4,非常に便利です。ダラスフォートワース近辺で使いました。良ければクーポン使ってください  6fmeyedwue
2017-01-05 19:00:35,5,Nunca tive problemas com o UBER. Taxi agora só quando não tiver UBER
2017-01-03 19:10:24,5,難しい説明が要らなくて便利。不便は有りますが回数こなせば分かります！
2017-01-03 11:35:23,4,とりあえずはダウンロードするだけでもおすすめします。　mapに自分の近くに車がいるのが分かります。アメリカで使用しましたが　料金、到着時間　正しく表示されます。
2017-01-03 07:57:54,3,現在、アジアを中心に回ってます。現地のコード？じゃないと使えないようで、、マレーシア、シンガポール、ベトナム、タイ、ミャンマーのコード持ってるかた教えて下さい
2016-12-30 13:44:11,5,非常に良い。
