at,score,content
2020-12-25 20:59:20,1,すぐバグる 住所が正しく表示されない まったくクソアプリ
2020-12-25 02:36:09,2,　このアプリがないとUberの配達は出来ません。毎日、不具合は当たり前で1週間に数回は致命的な不具合か起きます。サポートが推奨してるトラブルシューティングを試して改善してもまた同じ不具合が起きます。アプリの不具合だとしても結局、配達員にしわ寄せが来て評価が下がるのでもっとしっかり改善して欲しい。
2020-12-25 00:21:29,1,バグが多く距離が短く計算されている配達が頻発しています。 お金に関わることなので、 そのうち集団訴訟が起きても おかしくないと思います。
2020-12-24 20:34:25,1,ほぼ毎回距離計算を間違えて算出されています。 Googleマップも大概ですが、お金を掠めとることだけは早急に止めてください。
2020-12-24 14:51:02,1,店のピック地がわからない 不便である
2020-12-23 14:26:02,3,表示の切り替えがスムーズにいきません 開発者様には昔からアプリ改善に尽力されていますので有り難く思っています 今回のバグの改善も頑張って下さい
2020-12-22 17:22:41,1,バグが多い。 オンラインで待機してるも、回線が途切れたとの表示が頻繁に起き、その度に再起動したり、もう大変です。 オフラインにしようとしても出来ず、再起動すると、なぜかピックが来てる状態。いつ注文入ってたのかもわからないので、配達員も困るし、お客さんも待たされてしまうので、早急に修正してほしい。
2020-12-21 22:03:30,1,配達員側を完全に舐めてますね。フィードバックを全く反映させてない。わりと年月経ってるはずなのに現在地、目的地が消えるバグ、夜間の暗い地図に本来赤であるはずのピンが黒色で全然見えないバグとかいまだに頻発する。改善する気ゼロですね。出前館のほうが良いのでそっちに乗り換えます
2020-12-21 21:31:52,2,端末:oppo a5 2020 キャリア:楽天 Android10です。 お店のピンが表示されないバグを何とかしてください。 当てにならないお店までの所要時間だけで行けるかどうか判断はできないので、ピック前キャンセルが増えてしまいます。
2020-12-20 18:45:54,1,とりあえす、2つ前のバージョンに戻してくれよ アップデート後、 起動時にUberロゴの所で頻繁にフリーズする。 リクエスト受信時にピンが100%立たない。 たまにリクエスト応答後、リクエストを受けてない 表示に戻る 実際にはお店側は待っている。 即、旧バージョンに戻して欲しい。 安心して使用出来ない状態である (Android端末の AQUOS XPERIA両方症状変わらず)
2020-12-20 17:15:58,1,対応が遅い ｢交通ルールクイズ｣が届かないというやり取りを2週間もしてますが同じことの繰り返しで話が進まりませんし 返信も翌日ということがよくある
2020-12-20 12:31:01,5,日々進化してます。
2020-12-19 23:50:03,1,バグを修正せず、余計な機能を追加してバグを追加するだけの改悪アプリ。 配送距離0km、ピークやブーストが適用されていない、実際の走行ルートと違うルートが記録されている、注文時に音が鳴らない、受けていない注文を勝手に受ける、オフライン時に注文が入る、GPSが狂って一カ所に固定された状態になりどこにいても固定された場所周辺の注文が来る、ピンが消える、シミが消える、拡大縮小が動かない、注文を受けても待ち受け状態になりオフラインになれなくなりスマホ再起動すると実は注文を受けている、オンライン状態でも注文受けている状態でもオフラインと表示される、新型の注文ボタンで時間切れになってもボタンが消えずスマホ操作が出来なくなりスマホ再起動するしかなくなるetc・・・ サポートもひどいもので、売上管理に表示されるルートが違う件では、アプリで表示されているルートはあやまりで、サーバに記録されているルートが正しくそのルートで計算されていると言い張るので、ではそのルートを提示してくれと言っても、アプリに表示されるはずのサーバに記録されているルートは社内情報の為、示せないという。 完全に不正してますと言ってるよ。
2020-12-19 18:33:53,1,まったくの糞アプリ 使えない
2020-12-19 16:27:25,1,リクエスト時にピックアップ店舗のピンとヒート料金も表示されないので困ります。対応お願いいたします
2020-12-19 15:46:20,2,あまりに不具合が多い
2020-12-19 02:02:08,1,皆さんのレビューに書かれている通り現時点でAndroid機種対応でバグがかなり発生していて改善をして頂けないとかなり死活問題です。まぁもうあまり期待はしていないけど一応書き込みました。
2020-12-18 17:05:09,3,レストラン側の態度が悪い何度呼びかけても無反応、店員が気づくまで呼んでピックしてドロップ終わったらBADが来ていた、理不尽極まりないこのシステムを変えてください
2020-12-17 07:02:29,1,アップデートする度に、バグが増えていくんだが･･･････
2020-12-17 00:57:30,1,ほぼ毎稼働日に数回多様なバグが発生しお客様やピックアップ先にご迷惑をかけるので、サポートへのメール連絡が稼働後の日課となってますが、全く改善されないどころか、配達依頼ボタンのデザイン変更など余計な更新はしているという、もう、理解できない状況です。 皆さんのレビューにもあるように、仕事の命綱のツールですから、真摯に受け止め早急にバグ修正を行う企業姿勢をとって欲しいです。
2020-12-16 22:48:30,1,皆知って😅 アップデートする度にバグが増える最悪のアプリです👎
2020-12-16 11:01:11,1,誤作動が酷すぎる。運営はメンテナンスをやってないのかと疑ってしまう。もし、メンテナンスをやっていてこんなにバグるのならサーバーを強化するしかないでしょ。配達員はアプリが頼りなわけだから、こんなに毎日バグるのなら配達に支障がきたすよ。
2020-12-15 08:45:06,1,バグだらけ。アップデートされる毎にバグ追加される。一向に改善されない。強制オフラインにより、GPSでの配達距離の計測が出来ずに配達先まで空中を直線で移動した扱いになり料金をピンハネされる。サポートに訂正を求めてもまとも対応されない。
2020-12-13 19:03:33,2,気づいたら勝手にオフラインになっていて、オンラインにしますか？というメッセージが表示されてる状態になっていることがある、そこまでやれるなら「offボタンを押す操作を伴わないでオフラインに至る時には受注時と同等のアラームでアピール」してほしいです、サイレントなオフラインで頻繁に数十分が無駄になります。
2020-12-12 18:06:23,1,とにかくサポートセンターに連絡がとれない。 アプリのトラブルなどもあるのだから、対応出来るようにしてほしい。 昨日配達したのに2件ほど何故か配達したことにならず、配達料金が入らなかった。 アプリの不具合なのだろうが、本当に困る。 連絡とりたくてもその2件は履歴に表示されないので問い合わせ出来ない状態でそのまま食いっぱぐれ状態。 金銭のやり取りがあるのだから、きちんと対応して下さい。 コロナの影響を言い訳にしないでもらいたい。
2020-12-12 17:22:15,1,2020年11月の青染みのアップデートとともに致命的なバグが大量に発生するようになりました 裏で注文を受けているのに端末を再起動しないと表示されない 勝手にオフラインにされる 住所ピンは何度再起動しても表示されない GPSが更新されていかないのか30分前にいた近所の店が5分ピックで鳴る 自分が経験したものだけでもこれらが有り、特にピークタイム中は負荷が高いのかバグの頻度が非常に高いです また電池の消耗も格段に増え非常に不快です
2020-12-12 15:37:52,2,ここ最近バッテリー消費がすごいのですがなんとかならないものか。
2020-12-12 14:37:29,1,アプリの問題によって配達に失敗しました。この問題はUber側も電話で認めており補填しますと言いながら補填はありませんでした。やはり個人事業主なので自己責任と言うことです。あと電話で問題が解決しないうえにたらい回しにされます。
2020-12-12 13:00:48,1,1.gpsと個人情報を晒す意味がない。 2.ウーバーイーツ利用者の評価がグッドかバッドで何故評価が悪いのかが分からず、改善のしようがない。 3.サポートが繋がらない。配送中に携帯が故障したときに、固定電話やメールアドレスではサポートを受け付けず、連絡を取る手段がない。 4.住所が正しく設定されていない、ピンがずれている、表札がないなどの利用者側の問題は、ウーバーイーツが指摘すべきだが何も行わない。 5.カメラを起動するとアプリが強制終了する。 6.商品の破損やこぼれはお店側のクレームにすべき。 7.オフラインにならない。 8.現金払いなのに支払い画面が表示されない。 9.売上が正しく表示されず、配達分が複数回抜かれている。 そして、賃金が安く（最低時給は余裕で下回る）、自己責任ですから新しく始める人は出前館や他の配達業を考えたほうが良い。
2020-12-11 23:55:33,1,不具合ありアブリを再起動しないとダメな時がある 地図アブリをGoogle map以外のアブリを選択出来る様にして欲しい
2020-12-11 22:36:38,1,配達リクエスト時にレストランの位置情報が表示されないので、稼げない非効率なレストランを回避できない(稼働前にアプリ入れ直しても尚)
2020-12-11 22:33:07,1,Xperiaでログイン出来ない 対応機種くらい書いとけよ
2020-12-11 22:02:57,1,ピックがきてない状態でオフラインにしようとするとエラーでオフラインにできず、仕方なくアプリを強制停止して再起動すると、なぜかピックがきてる状態。やむを得ずキャンセルに。 アプリは常に最新にしてるがバグが多すぎる。お客様や取引先であるレストランに申し訳ないし、会社には損益出るし、配達員も損しかしないので早急に改善してください。
2020-12-11 20:35:04,1,鳴って取っても店が出ない、アプリが開かない 1日に再起動10回はやるから電池が持たない
2020-12-11 16:44:58,1,バグだらけ。１日に何回も再起動。
2020-12-11 15:57:31,1,仕組みがドライバーに不利。不具合が頻発。 ①配達先のお客様がいらっしゃらないのでお客様にメッセージや電話で連絡するも繋がらず、サポートに連絡するも繋がらず……。配達をキャンセルをすると低評価がつきました。理由はお食事が届かないとのこと。こっちは限られた時間で必死に探したというのに。 ②配達の受付をタップしても変わらず乗車を探していますと表示され、あれ？配達受注できなかったんだ……と思い次の配達の依頼を待っていたらサポートセンターからお店にご飯を取りに行ってください、と連絡をされました。 またピックアップ先表示されない不具合も何度も起きています。 こんな不具合でお食事を待っているお客様に申し訳なくて配達が辛いです。
2020-12-11 14:53:17,3,不具合が多い！改善してほしい！
2020-12-11 10:12:11,2,更新もいいが、何に対して、何をして、どうなったのかくらいは記載してほしい。何も改善されてない気がする。
2020-12-11 06:57:34,1,最近アプリの色々なエラー多発してます。勝手にオフラインになったり、📌ズレしてたり、配達開始で位置情報エラーなったり、今回のアプリ更新でそれら直るでしょうか？ 早く多々エラーなる系は、早急に直して頂きますようにお願いします。🙏
2020-12-10 21:20:27,1,古いiPhoneに切り替えてやったぜザマみろ！
2020-12-10 17:31:33,1,シンプルにマップかクソ お客さんの住所が山の頂上のお寺と表示され向かってみたところ当然家はなく、サイド別のマップにて検索したところ全く違う場所を表示される謎… 何ヶ月か配達しましたが配達員をやめさせて頂きました。 また、デポジット金額が4000ではなく3000円変換され2度問い合わせても全く返事がないので普通に詐欺です気をつけてください。
2020-12-09 15:36:15,1,バグ多い
2020-12-08 22:36:58,1,バグおおすぎ
2020-12-08 20:17:25,1,鳴った時のピック先のピンが立たない。 ピンに近づくとピンが消える。 カメラ撮ってる時に鳴ると強制的に配達終了させられてコメントも何も送れなくなる アプデする度に不都合だらけになるのは中の人が無能だからかな
2020-12-08 18:34:30,1,アンドロイド端末でのバグが多すぎる。アップデートにより、注文予想地域が表示されるようになったが、データが重いのか一件事にアンインストールしなければ作動しない状態。評価できない水準のアプリ
2020-12-08 16:21:23,1,勝手にオフラインにされるため更新したところ今度はピンの位置が表示されなくなった。 完全ステルス仕様、ブーストも徐々に付かなくなり距離制限も撤廃しロング案件も多数。 そろそろ潮時か
2020-12-08 09:48:54,1,私は今年の5月から半年近くこのアプリを自転車配達で登録して配達をしていました、ですがある日突然アカウントが停止されました。 アカウント停止の理由は自転車以外の車両を検知したとのことで、心当たりがあるとすれば走行中にGPSの不調なのか時速100㎞以上出ていると表示されることがあり、それを自転車以外の車両と誤検知したものだと思います。 サポートにメールで連絡すればすぐにまた配達ができると思いましたが、何回連絡してもアカウントが停止されたのだから専用のページから電話の予約をしろの一点張りです、そのページでは電話の予約は少なくとも2040年以降まで埋まっていると表示され、実質的にクビを宣告されました。 このアプリを使って自転車で配達を始める人は突然クビになるものだと思ってください。
2020-12-07 21:03:37,1,バグが多過ぎる。常に何かしらの不具合がある。
2020-12-07 16:08:46,2,配達依頼を受ける時の画面でピンが立たないのでどこのお店からの依頼なのか分かりません。他の人もこの不具合を仰ってました。早く改善して下さい。
2020-12-07 08:47:42,3,押すつもりなかったのに出発が出た途端画面に触れてると出発されてしまうことが多いのでスライドか長押しにしてほしいです。 あとはお客様からの低評価ですが、何が悪かったのかがわからないことがあるのでコメントつき、匿名はなしにしてほしいです。単なるいちゃもんも防止のために。
2020-12-06 09:35:44,1,時間と労力に見合わない。まず依頼が来るのに4〜5時間待たされてしかも一回に付きなんと400円程度！悪いことは言わないのでこんなものやめといた方がいいですよ。僕もバイト先見つけたらやめます。 バグ発生。ただでさえ金にならないのに更に金にならないとかアホくさい
2020-12-06 07:06:56,1,すごろさん、新宿太郎さんが言ってる通りです。 特に‼️配車時に店ピンが立たないのがスゴくやりにくい。 店を教えないなんて俺らはウーバーは奴隷じゃない‼️ 店ピンが立たないと何の店か分からないし、行きたい方向かさえ分からない。 ダブル配車時に店までの時間を表示しないのも奴隷扱い。 あと、シミが出てる時の配車時にシミ金額を表示しないのも迷惑。 もう、ウーバーやりたい放題😁 月曜～木曜のブーストも笑うしかない。 こんなんじゃクエストは低いのにして他社をやった方がいい。 地蔵やロングをやらない輩を排除するには応答率が極端に低い、例えば25時を過ぎた時点で応答率50％以下の輩には翌日の配車は行わないなどのペナルティを科したらいいと思う。 マクドナルドなんて近距離なのだから報酬もっと低くしたらいいと思う、その分を４km以上の長距離配達に足して欲しいです。 とにかく今のウーバーは酷すぎます。
2020-12-05 17:26:16,1,お客様やレストランの住所は正確に表示されないままパートナーとして3ヶ月経ちました。何故なんでしょう？ソレとマップでの建物の右側か左側が反対なのには慣れましたが、全く違う場所に表示されると困りますし、お客様がピンずれしてますからと案内を送信して下さいます。ソレで助かる事が多々あります、お客様に迷惑を掛けてはいけないですよ。アプリの使い勝手で士気が下がるのは大きな問題です。改善をお願い致します。
2020-12-04 19:06:50,5,楽しくやれてます
2020-12-04 17:42:09,1,クソアプリ
2020-12-02 14:47:32,1,写真が取れない　ナビの応答がない、連携しない。　前回のバージョンに戻してほしいくらい　なぜカメラのフラッシュを無くした？　意味がわからない
2020-12-01 23:13:43,1,ピンが立たずに撮影のフラッシュボタンが出ない
2020-12-01 19:39:08,1,オンラインできない!
2020-12-01 13:40:22,1,アンドロイドはピック先の場所さえも教えてくれないクソアプリ
2020-12-01 11:31:09,1,リクエスト時にピック先が表示されない。 意図的なのかバグなのか不明。 リクエストカードには時間表示のみ。ピーク料金も表示されない。 更にダブルの時は時間も表示されない。 これまでピックするまでドロップ先が見えないのは渋々了承はしていたが、いい加減限界。 拒否されるレストランにはそれなりの理由があるハズ。バグ以外の理由であればキャンセル率上昇は当然の事。
2020-11-30 13:40:16,1,勝手にオフラインになったりピンの位置もなくなったり、ピックしてるはずなのに情報も出てこなかったりかなり不具合起きまくってイライラする
2020-11-29 11:21:50,1,アプリ立ち上げ時のフリーズ、出発ボタン押してもオンラインに切り替わらない、配達先のピンが立たない、配達距離によって収益が変わらない等、何もかもがおかしい。早急に改善してほしい。 機種:xperia z5
2020-11-28 18:41:49,1,登録出来ん糞過ぎる
2020-11-28 13:57:45,1,ウーバーイーツはゴミ
2020-11-28 12:34:37,1,最低賃金以下の報酬です。Uberは社会の敵扱いされて、Uberのバックを持っているだけで酔っ払いやチンピラ、爺に絡まれます。車に幅寄せされることも多い。 さらに報酬がどんどん下げられています。今時給1000円稼げる日は珍しいです。 日本には合わない企業です。
2020-11-26 18:48:05,1,読み込みが終わらない
2020-11-24 00:04:39,1,配車リクエストの際、行き先のピンがでない。
2020-11-23 20:55:21,4,夜モードのとき注文を受ける際の受けとり先の表示がみにくくどの辺かわからない
2020-11-23 13:41:38,2,致命的なバグが多い
2020-11-22 19:40:36,1,カスタマーサービスが最悪 ---- ★カスタマーサービスは配達者への対応をコロコロ何度も変える。 ★友達紹介による紹介料をオススメされたが、その前に紹介料期限が切れていて運営と揉めた。このような嘘の証拠を示したが、利用規約を盾に支払いを拒否された。---------↑要約↑--------- ①自分はウーバー配達を8月に始めた。 ②ウーバー地域担当の方に紹介料システムを教えていただいた。 ③条件を満たし、私は紹介料の2万円をいただく予定だったが、振り込まれなかったのでヘルプを利用した ④対応者（一人目）は、名前やメアド、被紹介者の情報を聞き、私が紹介料の受け取り者に該当すると謝罪 ➄しかし、振り込み無し。 ⑥納得がいかなかったので対応者（二人目）に聞いた。 ⑦あなたは該当しないと言われ、個人情報を盾にして詳細を秘密。 ⑧対応者（3人目）に聞いた ⑨今度はウーバーの不正プログラムが感知されたのでダメと言われた ⑩対応者(四人目）に聞いた ⑪あなたは利用規約に違反していると言われた。 ⑫対応者（5人目）違反は無いが期限が切れていると言われた。 （結論） 紹介された時点で期限切れ は？？？
2020-11-22 14:08:59,1,売上予測をだすならば、 路線ごと、このエリアがクレジットか現金がどっちが多いかわかるデータをくれや 今この時間だとこの店で配達量が増えてて、配達員があと何人欲しいかのお知らせと、配達員がこのエリアで何人不足してるかの見えるようにして欲しい。 配車依頼の自動受付やると配車が来た時の通知がないから、配達依頼を知らせる通知と音が欲しい
2020-11-22 11:12:08,1,最新版はダメダメです、以前のバージョンに戻したいです
2020-11-21 13:32:13,1,鳴ったのにずっとオンライン状態で店が表示されずそのまま帰宅してアプリをやめようとしたらエラーで落とせなかったので再起動したところ受注した店が出てきた。30分前のものをずっと表示されないのはどうかと思う。前まではこんなことなかったのに注文した人に申し訳ない。
2020-11-20 15:34:06,1,今回のアップデートでついに ピックアップのピンもドロップ先のピンも表示されなくなった、最悪のアプリとなってしまいUberの配達もやる気をなくした。アップデートするたびに悪くなるアプリもUberくらいなもんだよ
2020-11-20 11:50:35,1,最悪。以前に比べて全て悪くなった。 せめて配達を希望しない店舗のリクエスト受付をしない、ブラックリストみたいなものが欲しかった位。
2020-11-20 09:23:23,1,地図起動しない。 一件配達で電池が半分近くなくなりました。 地図アプリ起動しないからGoogleマップ使おうとしたらGoogleマップがこのアプリに乗っ取られてて結局開かない。 アプリの地図表記だけで頑張ろうとしたら、目的地グリッド表示されない。 泣きそう。 せっかく一週間休んで、勤しも思たんに。 泣きそう。
2020-11-20 02:04:42,1,OFFラインに出来なく、勝手にOFFラインになる。 また音が鳴らない。 更新の際は気をつけた方がいい
2020-11-19 11:46:29,3,ナイトモード、ピンが黒いので目的地が全く見えません。
2020-11-19 06:00:13,1,バグばかりだが、商品のピックのさいに店側のミスで実店舗とウーバー登録の店名を別にして駅ビルなので店が把握できない事案が発生した。重要なのは店側に電話をしようとしても電話が出来ないバグのおかげで、周囲を探しても見つからず結局サポートに電話してピック完了。サポートは10分待たされてその間ずっと保留中。商品ピックまで30分位かかる始末。
2020-11-18 14:54:18,1,カス
2020-11-18 12:15:32,1,サポートが殆どありません。登録さえ出来なかった。最悪です。
2020-11-18 00:27:15,1,アプリのバグが頻発するようになった。1.ピックを受け取っても画面上では受けてないことになりドロップ先を表示しないまま裏では延々と店舗を待たせてる状態。2.ピックを受けてドロップ先を表示しようとすると「正しい乗車位置にいません」となり配送車の傍にいても エラー表示となりドロップ先を表示しない。 アンインストールをしないと直りません。どちらも評価に響くし時間もなくなっていくから問題だけど、何より1つ目のトラブルは初見ごろしで気が付いてピック先に向かっても自動キャンセル扱いで丸々1時間～無駄にした挙句 給料無しでサポートも「トラブルシューティングがー！(払う気ない！私は悪くない！)」の一点張りで笑いました。アプリのバグはUberに責任がなかったとしたら誰の責任ですか？（笑）突っぱねるのもいいですけど、ほかのフードサービスが出てきてるのであまりに無謀な対応はどうかと思いますよ。 追記 自転車で配達してるけど4～5kmのドロップ先がバンバンきすぎ。ドロップ拒否するとたった2回で「アカウント停止しますよ？」と警告メールくるのにドロップ先わからない、拒否できないって運営頭おかしいよ。
2020-11-17 08:24:49,3,リクエストが来た時(受ける前)地図にピックアップ先のピンが立っていない時がある。
2020-11-14 01:58:02,2,まだまだバグが多いです。エラーが起こるたび再起動かけたりサポートに電話したり（勿論電話代がかかります）その都度一定時間システムから干されます。昨日今日と別々のトラブルが起こり、注文数が戻るまでそれぞれ半日以上潰れました。結構萎えました。
2020-11-14 00:07:01,1,書類を送信してから1ヶ月以上連絡がなかったので問い合わせたら、規約違反のためドライバーとして登録できないと言われた。そもそも規約違反をした覚えは全くない(利用規約は読んだ)が、登録できないにせよ、その事を連絡してこなかったことに憤りを覚えた。
2020-11-13 22:29:44,1,バグ？オフラインにしようとしてもできない バグを報告しようとして気づいたんだけど不具合を報告ボタンが反応しない
2020-11-13 21:11:33,1,配達員増えてるのわかってるんだから、大人数で使ってもアプリのバグが起きないように改善しろ！ こっちは補填も無いんだし、なによりドライバーアプリがバグったらお客さんに迷惑がかかる。
2020-11-13 20:14:43,2,オンラインにすぐ出来ないと思って1度閉じて開いたらオンラインになっていて、今度はオフラインにできなくなった。 距離料金が入らずに距離も0.00kmってなっている。位置情報も更新されない。 昨日はなかったので今日急にこうなってしまった。
2020-11-13 18:07:06,1,現金配達が制限されると、すべての未払金払っても解消されない。アプリの入れ直しをしないと現金配達できなくなる。不便。 追記 新機能が追加されると、バグが増える。何もしてないのにオフラインにされたり、GPSが反応してないように見えるし、フリーズもよくある。テストケースの見直しをして欲しい
2020-11-13 09:58:21,5,我がUVER軍は永久に不滅です٩(°̀ᗝ°́)و
2020-11-13 09:44:25,5,Uber目指せ　デリバリーサービス日本一　を応援いたします(๑•̀ㅂ•́)و✧
2020-11-12 06:15:44,5,本日より活用してみます。
2020-11-11 17:36:33,4,わかりやすくていいけど、バグの確率を少なくしてほしい
2020-11-11 15:46:59,5,Awesome !
2020-11-09 12:45:48,1,紹介しても紹介料が入らないまま 紹介料が改定され、問い合わせで 自分も友達も送ってるのに放置され １ヶ月近く経ちますが今もまだ 入ってません。詐欺だと思います。 このままどこに相談しても対応されないなら 他の専門の人に相談へ行きます。
2020-11-06 16:33:55,1,・すでに配達が終わった場所、これから配達をする場所のピンがすべて表示されるうえ、それらがすべて同じ緑のピンでの表示のため分かりづらい。アイス配送時に前回配達の場所を再度訪問してしまい、20分程度時間ロスをした事例もあり。 ・リクエストが入った際、操作していないのに受領してしまう事例が多数発生。 ・オーダー複数受領の際、勝手に順序を決められるため効率の悪い配送ルートになることがある。 ・配達先顧客の表示画面から勝手に配達完了画面に遷移し、配達先が分からなくなってしまうことがある。 What are the testers doing? Students can makes better app:-D
2020-11-04 17:04:34,2,注文が来たら、ピックアップ場所を地図に出して欲しい
2020-11-02 13:40:43,2,配達員登録時の本人確認書類を何度もアップロードしているのに、認証になりません。 他のレビューでもあるように、Android端末は不具合が多いのでしょうかね。 コロナで対面のサポートセンターは閉まってますし、チャットでの問い合わせも機能していません。 改善頂きたいです。
2020-11-01 18:26:49,1,とにかく使いにくい。
2020-11-01 14:57:27,1,まったく使いものにならないから皆さん注意！ウーバーイーツの配達始めるまでにウーバー本部のシステム異常とかサポートセンターの手違いとか、Android携帯では使えないからiPhoneに変えろとかサポートの担当が言い始める始末。結局このアプリが動かないので一週間で配達できたのは7件で時給200円。パンダとか出前館の方が余程いいと思う。
2020-10-31 10:28:47,1,現金払い設定ボタンが見当たりません。コロナでサポートセンターにもつながらず、とても困っております。お釣りを用意もしてないのに勝手に現金払い受け付けにされてしまってはたまったもんじゃない。皆さんお気をつけを。
2020-10-30 18:17:35,5,楽しく仕事をしています いつもありがとうございます ただ、ブーストが少しつかないのが、寂しい感じがします
2020-10-29 15:05:44,5,助かってます。
2020-10-24 19:31:48,2,そろそろ見切りをつける時期かなと思い投稿 人が増えすぎてエリアによっては最低時給以下になる。 2020年4月頃は200時間稼働して45万ほどだったが、9月は同じ時間で18万ほどになった。 アプリはアップデートする度に不具合が増えるし重くなる。 サポートは日本の仕事ではちょっと信じられないくらい雑な対応。 新人をある程度優遇してベテランは冷遇するシステムなので、配達員の中でもトップの方じゃないと安定して稼ぐことは出来ない。 最近の専業ドライバーは地獄、間違ってもメインの収入にしてはいけない。 Uberにとっては配達員は使い捨てなので、配達員のリスクヘッジは考えていない。 フードデリバリーはプラットホームも配達員もお互いに使い捨てということを忘れないで欲しい。 収入が突然に無くなる、事故の危険の高い配達、店や客とのトラブルなどなど自力で解決出来る人じゃないと厳しい。 「簡単に稼げる」なんて甘い話はこの世に存在しないです。
2020-10-24 16:03:02,1,ドライバーが増えすぎて全く案件が来ません。そして入ってくる仕事も割に合わない長距離の案件ばかり。もう稼げません。さようなら。あと勝手に現金受け付ける設定にするのやめろ。
2020-10-24 06:46:12,3,google mapのピンずれが多過ぎる
2020-10-23 15:41:29,1,現金払いのON・OFFを切り替える表示ボタンがアプリのバグで表示されない、またアンインストールを何度しても出て来ない。 問題を解決する為のサポートセンターへの問い合わせ方法が全く解らない本当に最悪。
2020-10-22 21:47:42,5,とても良かった、
2020-10-22 13:05:46,2,全然稼げない19時からオンで 40分に1度しかスマホが鳴らないので、 時給300円〜とか、ざらに有る マップを確認後、Ｕターンさせられ、駅前をグルグル1周する
2020-10-19 20:43:34,1,オンラインできない
2020-10-18 16:01:06,3,アップデートをしてから突然現金払い対応せざるを得なくて大変でした。 でもアプリの設定画面を見たら以前と変わらず「現金払いを受け付ける」はオフのまま… この辺のバグフィックスは念入りにお願いいたします。
2020-10-15 18:01:17,1,ドライバー登録後、配達を一回もしていないのに一方的にアカウント無効化された。 ふざけてる。
2020-10-09 20:02:35,1,置き配の写真を撮影すると完了ボタンのページに進めなくなる。結果、写真をスキップするしかない。
2020-10-09 14:53:54,1,結論からするとこの会社に関わるすべての人々は幸せになれないと思いました
2020-10-09 10:18:31,1,1年半ほどやっているがアプリの出来は良くなったり悪くなったり一進一退を繰り返す。 頻繁にアップデートしているが改善した不具合の箇所はユーザーに知らせるべきだ。 実質アプリの使用料ともいえる配達ごとの手数料を払っている形になるのだから不具合が頻繁にあっては非常に迷惑する。 売上関連は日本法人化されてから徐々に減っている。公平ではないクエスト、ピーク料金地域、はてはウーバープロというポイントだけ与えられる何の意味も報奨もない子供だましのステータス。 本来全ての配達員に遍く還元するべき物を反対に配達員から搾取するのがこの会社の方針のようだ。
2020-10-09 08:20:29,3,SHARP　AQUOS　sense3 liteで使用。置き配時のカメラ撮影が出来ないです。(特にに夜間フラッシュ撮影すると画面が真っ白に撮影されて使い物になない)
2020-10-08 10:05:12,1,Bad company
2020-10-07 00:07:57,1,ｳｰﾊﾞｰｲｰﾂ配達員ですが、ピックアップ店舗がマップ表示されない時がある。
2020-10-06 13:13:10,1,最悪
2020-10-05 22:05:30,4,基本的には使いやすい。電池の消費が激しいところを改善して欲しい。
2020-10-05 14:06:29,3,メニューバーの配置を右に変えるか、拒否するボタンを右に変えるかしてください。 メニューボタンタップしたと同時にリクエストが来て拒否してしまう時が多々あります！不本意に拒否率上がってしまい、切実なのでお願いします。
2020-10-04 00:09:09,1,ゴミ
2020-10-03 10:25:29,1,全然駄目、不具合が多い過ぎ
2020-10-01 08:30:30,1,アカウントの削除申請を提出したにも関わらず、まだログインできる状況。もう一ヶ月だぞなんなあん?
2020-09-27 20:36:02,2,しょっちゅう簡略的な地図になる。
2020-09-27 12:17:19,1,使いにくい最低レベルの仕上がり 住所の入力がスムーズにできない
2020-09-26 21:48:32,1,無駄に電池食う
2020-09-25 07:14:23,1,バグばかりでひどい。 しょっちゅうアップデートされてますが、何を改善したかも分からない。
2020-09-24 18:00:06,1,オンラインになりません。
2020-09-24 07:22:49,4,んーーーー、、、わかりにくい
2020-09-23 12:34:13,1,Google Mapと連携できてないので迷う
2020-09-22 14:32:55,1,登録出来ても、オンラインにならない。サポートに連絡しても解答済みのものなので対応出来ないとのこと。登録サポートは最初助けようとするがスムーズに登録出来なかったらSMSを拒否するし、終いには認証コードのSMSすら拒否し、サインインさせないようにする。ウーバーは自己都合を優先する会社です。サポートって何？アプリの改善全くしない。ヘルプも意味がない。働けないならバックの返金して欲しいよ。 詐欺やん。
2020-09-22 07:45:44,5,自分に節約するより働いてお金を使い経済をまわすことを教えてくれたアプリ　感謝しています! 確定申告とうは必要ですがそれにより税金に目がいくようになり政治を気にするようになった。 勝手に会社が税を納めてるとゆう感覚から自分が納めてるとゆう感覚に変えてくれお金を稼ぐだけでなく非常に世間勉強になります。
2020-09-20 16:51:04,1,9月よりuberdriverアプリをAndroid端末にインストールして自転車で配達を行っていますが40回の配達を1週間かけて行った間に一度もプロモーションにブーストなどの案内が表示されず、売上にも反映されておりません。 他の配達員に確認したところ多くの人はプロモーションが表示され、売上に反映されているとのことでした。極一部に同じように非表示になる方がいるようです。 売上に多大な影響を及ぼすプロモーションの非表示が起きるバグに関して認知されているのかどうか、今後の対応と補償に関して発信されますようお願いします。
2020-09-19 13:41:29,1,サポートセンターがまともにた移用してくれない
2020-09-19 12:18:28,1,配車リクエストの通知が来たときにピック先が表示されないときがあります。改善をお願いします。
2020-09-19 11:08:45,2,機能はともかく、電池の消費がハンパない。このアプリをオンライン状態で急速充電かけると、カウンターが全く変わらない。つまり、急速充電と同じ分、急速放電している模様。いくら何でもこれはちょっと…。
